"ID (do not edit)","Content type","Element type","Source language (PL)","Target language (EN)"
"{""contentId"":""ee5723a9-6816-49cf-8798-964fd18ee66a"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Odkryj tajski zubny proszek z trawami Supaporn - SUPAPORN Streblus Asper Leaf Tooth Polishing Powder</h2>
<p></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Opis:</p>
<p>Tajski proszek do zębów Supaporn Streblus Asper Leaf Tooth Polishing Powder to naturalny środek, który skutecznie wybiela zęby, wzmacnia dziąsła i odświeża oddech. Zawiera ekstrakty tajskich ziół, w tym liście Streblus Asper, znane ze swoich właściwości antybakteryjnych i oczyszczających.</p>
<p>Proszek pomaga w profilaktyce próchnicy, zmniejsza stan zapalny dziąseł, usuwa kamień nazębny i osad. Jest doskonałym wyborem dla osób, które regularnie piją kawę, herbatę lub inne barwiące napoje.</p>
<p><b></b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Korzyści proszku do zębów Supaporn:</b></p>
<p>✔ Wybiela zęby, usuwa przebarwienia po kawie i herbacie.</p>
<p>✔ Wzmacnia dziąsła, poprawia ich kondycję.</p>
<p>✔ Odświeża oddech, pomaga w walce z nieprzyjemnym zapachem.</p>
<p>✔ Zmniejsza stan zapalny i krwawienie dziąseł.</p>
<p>✔ Skutecznie usuwa płytkę nazębną, zapobiega powstawaniu kamienia.</p>
<p>✔ Chroni szkliwo, zmniejsza ryzyko próchnicy.</p>
<p>✔ 100% naturalna formuła, bez agresywnych chemikaliów.</p>
<p><b></b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Główny składnik aktywny – Streblus Asper:</b></p>
<p>Streblus Asper to tropikalna roślina z rodziny morwowatych (Moraceae), występująca w Azji Południowo-Wschodniej, w tym w Tajlandii, Indiach i Chinach.</p>
<p>✔ Oczyszcza i wzmacnia zęby oraz dziąsła.</p>
<p>✔ Zawiera substancje antybakteryjne, które zwalczają płytkę nazębną i zapobiegają próchnicy.</p>
<p>✔ Od wieków stosowana w medycynie naturalnej jako środek do higieny jamy ustnej.</p>
<p><b></b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Skład:</b></p>
<ul>
<li>Wodorowęglan sodu – delikatnie wybiela zęby, neutralizuje kwasy.</li>
<li>Chlorek sodu – rozpuszcza osad nazębny, dokładnie oczyszcza zęby.</li>
<li>Laurylosiarczan sodu – pomaga w tworzeniu piany, eliminuje bakterie.</li>
<li>Węglan wapnia – wzmacnia szkliwo, chroni zęby przed uszkodzeniami.</li>
<li>Kamfora – działa antyseptycznie, łagodzi stany zapalne dziąseł.</li>
<li>Borneol – naturalny antyseptyk, zabija bakterie i odświeża oddech.</li>
<li>Proszek z liści Streblus Asper – usuwa przebarwienia, wzmacnia szkliwo i poprawia zdrowie dziąseł.</li>
<li>Mentol – zapewnia świeżość w jamie ustnej, neutralizuje nieprzyjemny zapach.</li>
<li>Fluorek sodu (1500 PPM) – wzmacnia zęby, zapobiega próchnicy.</li>
</ul>
<p><b></b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Sposób użycia:</b></p><ol><li>Nałóż niewielką ilość proszku na wilgotną szczoteczkę do zębów.</li><li>Szczotkuj zęby przez 2 minuty.</li><li>Stosuj rano i wieczorem lub po każdym posiłku.</li><li>Unikaj połykania proszku.</li></ol><p><b>Środki ostrożności:</b></p><ul><li>Tylko do użytku zewnętrznego.</li><li>Unikać kontaktu z oczami.</li><li>Nie stosować u dzieci poniżej 6. roku życia.</li></ul><p><b>Dodatkowe informacje:</b></p><ul><li>Kraj produkcji: Tajlandia</li><li>Opakowanie: Plastikowy słoik</li><li>Pojemność: 90 g</li><li>Ilość: 1 sztuka</li></ul><p>Regularne stosowanie proszku do zębów Supaporn Streblus Asper Leaf pomoże utrzymać białe zęby, zdrowe dziąsła i świeży oddech, bez szkodliwych dodatków!</p>

</div>
",
"{""contentId"":""eb6fda4b-33a8-4c16-b8d2-2d1655f027c7"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajska Pasta do Zębów Dok Bua Ku Everfresh z Naturalnymi Składnikami, 100g",
"{""contentId"":""eb6fda4b-33a8-4c16-b8d2-2d1655f027c7"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h1>Ziołowa pasta do zębów Dok Bua Ku Herbal Toothpaste Everfresh 100g | Tajlandzka formuła - Dok Bua Ku Herbal Toothpaste Everfresh</h1>

</div>


<div class=""item item-12"">

<p>Tajska pasta do zębów idealnie nadaje się dla wrażliwych zębów i dziąseł, ponieważ ma bardzo delikatną formułę, która nie uszkadza szkliwa.</p><p>Skład tajskiej pasty do zębów został dobrany w taki sposób, że każdy składnik wzmacnia korzystne działanie pozostałych.</p><p><b>Kora drzewna</b> skutecznie i delikatnie oczyszcza jamę ustną z płytki nazębnej, kamienia i bakterii oraz łagodzi stany zapalne.</p><p><b>Pomarańczowy jaśmin</b> blokuje rozwój bakterii i mikroorganizmów, eliminuje nieprzyjemny posmak w ustach, zapewniając uczucie świeżości przez cały dzień.</p><p><b>Clinacanthus nutans</b> leczy rany i mikropęknięcia, wzmacnia szkliwo. Ekstrakt z tej rośliny tropikalnej pomaga w walce z infekcjami, stanami zapalnymi i podrażnieniami błony śluzowej.</p><p><b>Ekstrakt z lukrecji</b> – roślina lecznicza o szerokim spektrum działania. Hamuje rozwój mikroorganizmów, wspiera leczenie chorób jamy ustnej i pomaga w utrzymaniu prawidłowej mikroflory.</p><p><b>Ekstrakt z kokosa</b> pielęgnuje dziąsła, nawilża i odżywia.</p><p><b>Ekstrakt z goździków</b> ma właściwości przeciwzapalne i bakteriobójcze, łagodzi ból zęba i eliminuje nieprzyjemny zapach.</p><p><b>Mięta pieprzowa</b> działa odświeżająco, pozostawiając długotrwały miętowy posmak.</p><p>Zdaniem stomatologów ta tajska pasta ziołowa jest jedną z najlepszych past do eliminacji nieprzyjemnego zapachu z ust.</p><p>Skład:</p><p>Kość mątwy, woda, rukiew brazylijska, gliceryna, węglan wapnia, Clinacanthus nutans, dwutlenek krzemu, mentol, miswak, ekstrakt z murrayi, olejek z mięty pieprzowej, benzoesan sodu, sorbitol, Streblus asper, olejek eukaliptusowy, laurylosiarczan sodu, lauretosiarczan sodu.</p>

</div>


<div class=""item item-12"">

<p><b>Sposób użycia:</b></p><p>Myć zęby dwa razy dziennie lub po każdym posiłku. Odpowiednia dla dorosłych i młodzieży powyżej 6. roku życia (zaleca się stosowanie pod nadzorem dorosłych).</p><p><b>⚠️ Środki ostrożności:</b></p><p>Produkt przeznaczony wyłącznie do użytku zewnętrznego (jamy ustnej).</p><p>Nie połykać.</p><p>Nie stosować u dzieci poniżej 6. roku życia.</p><p>Przechowywać z dala od dzieci.</p><p>Unikać kontaktu z oczami. W przypadku dostania się do oczu – przemyć dużą ilością wody.</p><p>W razie wystąpienia reakcji alergicznej – przerwać stosowanie i skonsultować się z lekarzem.</p><p>Przechowywać w chłodnym i suchym miejscu, z dala od bezpośredniego światła słonecznego.</p><p><b>Pojemność: 100 g</b></p><p><b>Kraj pochodzenia: Tajlandia</b></p>

</div>
",
"{""contentId"":""b0bf41c0-fbab-45fe-8d86-0414a9a2efe5"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Maść Tajska Przeciwbólowa Namman Muay - 100g",
"{""contentId"":""b0bf41c0-fbab-45fe-8d86-0414a9a2efe5"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h1>Maść tajska przeciwbólowa Namman Muay - 100g</h1>

</div>


<div class=""item item-12"">

<h2>Krem tajski Namman Muay 100 g</h2> <p><b>Krem tajski Namman Muay</b> o początkowych regeneracyjnych do jednego z najpopularniejszych produktów wśród osób trenujących sztukę walki.</p> <p><b>Poprawa krążenia krwi.</b></p> <p>Wykorzystywany do masażu mięśni przed i po aktywności w celu przestrzegania „rozgrzanych mięśni”, tym samym należy przestrzegać <b>ochrony przed urazami i kontuzjami</b> .</p> <p>Kosmetyk dostarcza natychmiastową ulgę. Namman Muayprodukcyjne produkty w Tajlandii.</p> <p><b>✅ Pojemność</b> : 100 g</p> <p><b>✅ Opakowanie</b> : Tubka</p>

</div>


<div class=""item item-12"">

<h2>⭐ TAJSKI KREM ZAWIERAJĄCY 3 SKŁADNIKI - EUGENOL, OLEJEK JAŁOWCOWY I MENTOL ⭐</h2>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h2>Eugenol</h2><p>To bladożółty, aromatyczny oleisty płyn, który działa jako naturalny środek znieczulający i miejscowy środek antyseptyczny.</p><p>Można go używać z niektórymi olejkami eterycznymi, takimi jak olejek goździkowy, cynamonowy, bazyliowy, z gałki muszkatołowej i liści laurowych.</p><p>Ale najbardziej niesamowite jest w nim, że starożytni Rzymianie i Chińczycy przez wieki używający goździków (które obejmują dużo Eugenolu) do leczenia bólu i stanów zapalnych.</p><p>Pierwsze wzmianki o tym można znaleźć już w 226 pne</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h2>Olejek jałowcowy</h2> <p>Olejek eteryczny z jałowca pozyskiwanego jest z roślin Juniperus communis, który pochodzi z Europy i Azji. Od wieków jest używany ze względu na swoje działanie i zapobieganie.</p> <p>Wiadomość, że olejek jałowcowy ma działanie przeciwzapalne i antyseptyczne, dzięki czemu jest przyczyną różnych chorób skóry. Jest dostępny przez przewód moczopędny, który może zostać uruchomiony za pomocą wody i wzdęcia.</p> <p>Uważa się również, że olejek jałowcowy ma działanie uspokajające, dzięki czemu jest przyczyną zmniejszania lęku i promowania relaksu.</p> <p>Dodatkowe badania, że olej jałowcowy może skutecznie regulować sztywność mięśni i stawów. Ogólnie rzecz biorąc, olejek eteryczny z jałowca ma wiele zastosowań, które są często dostępne w naturalnych lekach i aromaterapii.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h2>Mentol</h2><p>Nie daj się zwieść – zwykły mentol jest niezależnym związkiem i jednym z głównych składników, które są dostępne w dostępnych produktach do wcierania, które są zarówno przez zastosowanie, jak i osoby starsze.</p><p>Co ciekawe, w rzeczywistości nie zmieniającej temperatury skóry, a tylko zapewnia chłodu, przyczepiając się do pewnego receptora systemu operacyjnego.</p><p>Tak więc w dwóch dodatkowych, tak naprawdę nie „usuwanie dyskomfortu”, ale dlatego „wyczerpuje” neurony i powoduje odwrażliwienie na dyskomfort.</p><p>Mówiąc prosto, należy zwrócić uwagę na dyskomfort i inne podrażnienia. to, że świetnie nadaje się do olejku jałowcowego i eugenolu, uwzględniając ich działanie.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h2>Działanie kremu tajskiego Namman Muay:</h2><p><b>✔</b> leczy dolegliwości reumatyczne i artrozę,</p><p><b>✔</b> zastosowanie krążenia krwi,</p><p><b>✔</b> działa rozgrzewająco i obciążenio,</p><p><b>✔</b> regulowana sztywność mięśniowa,</p><p><b>✔</b> przyspieszenie usuwania,</p><p><b>✔</b> zmniejszenie wagi układu mięśniowego.</p>

</div>


<div class=""item item-12"">

<h2>Dla kogo został stworzony krem tajski?</h2> <p><b>Krem tajski</b> do masażu może być stosowany przez <b>osobę dojrzałą, seniorów i podstawową</b> .</p> <p>Produkty posiadają <b>właściwości regeneracyjne</b> , dzięki czemu są często stosowane przez użytkownika i osoby, które są uruchamiane wcześniej, aby najlepiej sprawdzić, czy działają sportowe.</p> <p>Wykorzystuje się go w celu <b>leczenia schorzeń reumatycznych i artrozy</b> , szczególnie u osób starszych.</p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<h2>Jak stosować krem tajski?</h2><ol><li>Krem należy nałożyć bezpośrednio na obolałe miejsce i zastosować energetyzujący masaż.</li><li>Powtórzenie około 2-3 razy dziennie.</li><li>Po zastosowaniu kremu należy dokładnie umyć ręce.</li><li>Unikać kontaktu z błonami śluzowymi.</li><li>Produkt przeznaczony tylko do użytku końcowego.</li></ol>

</div>


<div class=""item item-12"">

<h2>Przeciwwskazania:</h2> <p>Produkt nie powinien być stosowany przez osobę z nadwrażliwością na składniki produktu. Nie jest polecany dla kobiet w ciąży i karmiących piersią.</p> <h2>Skład:</h2> <p>woda, mentol, polisorbat 20, polisorbat 80, alkohol izopropylowy, olejek z owoców jałowca pospolitego, kamfora, dimetylosulfon, kaprylan sorbitanu, propanediol, kwas benzoesowy, trietanoloamina, kabromer, eter wanilino-butylowy, olejek z kwiatów eugenia caryophyllus, salicylan metylu, limonen, eugenol, linalol, izoeugenol.</p>

</div>


<div class=""item item-12"">
</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">
</div>
",
"{""contentId"":""bb4b8840-1087-4837-b8d1-3f66cc0b8071"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajski Zubny Proszek do Usuwania Plam Nikotynowych 7 Ziół Supaporn, 90g",
"{""contentId"":""bb4b8840-1087-4837-b8d1-3f66cc0b8071"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h2>Zubny Proszek Supaporn do Usuwania plam Nikotyna i Smoli - SUPAPORN 7 HERBS TOOTH POLISHING POWDER</h2>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p>Proszek do zębów SUPAPORN 7 HERBS to innowacyjny produkt, który skutecznie oczyszcza szkliwo, eliminuje nieprzyjemny zapach i wspiera zdrowie dziąseł. Jego naturalna formuła z 7 ziołami oraz fluorkiem (1,500 PPM) wzmacnia szkliwo, zapobiega powstawaniu kamienia nazębnego i odświeża oddech.</p>
<p><b>Chcesz mieć białe zęby bez plam od nikotyny i smoli?</b></p>
<p>Proszek do zębów SUPAPORN to idealne rozwiązanie dla osób borykających się z przebarwieniami spowodowanymi paleniem papierosów. Jego aktywne składniki skutecznie usuwają osad oraz plamy od nikotyny i smół, przywracając naturalną biel zębów i zapewniając świeży oddech.</p>
<p><b></b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Korzyści:</b></p>
<p>✔ Usuwanie plam po nikotynie i smole – aktywne składniki wnikają w pory szkliwa, rozpuszczając ciemne pigmenty.</p>
<p>✔ Przywracanie bieli zębów – skutecznie usuwa powierzchniowe przebarwienia, nadając uśmiechowi zdrowy i lśniący wygląd.</p>
<p>✔ Odświeżenie oddechu – neutralizuje zapach tytoniu, pozostawiając długotrwałą świeżość.</p>
<p>✔ Bezpieczeństwo i komfort – delikatna tekstura nie podrażnia dziąseł i nie uszkadza szkliwa.</p>
<p>✔ Zdrowa jama ustna – zwalcza bakterie i zapobiega powstawaniu kamienia nazębnego.</p>
<p><b></b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Sposób użycia:</b></p>
<p>✔ Wsyp niewielką ilość proszku na mokrą szczoteczkę do zębów.</p>
<p>✔ Szczotkuj zęby przez 2 minuty.</p>
<p>✔ Używaj rano i przed snem lub po każdym posiłku.</p>
<p>✔ Unikaj połykania proszku.</p>
<p><b></b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Składniki:</b></p>
<ul>
<li>Sodium Bicarbonate (soda oczyszczona)</li>
<li>Sodium Chloride (sól)</li>
<li>Sodium Lauryl Sulfate (SLS)</li>
<li>Calcium Carbonate (wapń)</li>
<li>Kamfora</li>
<li>Borneol</li>
<li>Ekstrakt z goździków</li>
<li>Liście gujawy</li>
<li>Liście moringi</li>
<li>Proszek z garcinii</li>
<li>Proszek z liści herbaty chińskiej</li>
</ul>
<p><b>Środki ostrożności:</b></p>
<ul>
<li>Tylko do użytku zewnętrznego.</li>
<li>Unikać kontaktu z oczami.</li>
<li>Nie stosować u dzieci poniżej 6. roku życia.</li>
</ul>
<p><b></b></p>

</div>


<div class=""item item-6"">
</div>
<div class=""item item-6"">

<p><b>Dodatkowe informacje:</b></p><ul><li>Kraj produkcji: Tajlandia</li><li>Opakowanie: Plastikowy słoik</li><li>Pojemność: 90 g</li><li>Ilość: 1 sztuka</li></ul><p>Ten naturalny proszek to doskonałe rozwiązanie dla osób, które chcą przywrócić biel swoim zębom, pozbyć się przebarwień i zadbać o zdrowie jamy ustnej.</p>

</div>
",
"{""contentId"":""e0259d68-21d6-4472-ba2e-4000c26aefa3"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajski Naturalny Olejek Inhalacyjny With Herb Banna Aromaterapia 10ml",
"{""contentId"":""e0259d68-21d6-4472-ba2e-4000c26aefa3"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h1>Balsam ziołowy Banna w płynie, 10 ml</h1> <h2>Najważniejsze cechy:</h2> <ul> <li>Naturalny skład na bazie leczniczych ziół</li> <li>Wygodny aplikator kulkowy</li> <li>Skuteczny przy bólach głowy, migrenach i zawrotach głowy</li> <li>Pomaga przy chorobie lokomocyjnej</li> <li>Łagodzi oddychanie przy przeziębieniu i zatkanym nosie</li> <li>Redukuje napięcie nerwowe i działa kojąco</li> </ul> <p>Balsam ziołowy w płynie Banna to tradycyjny produkt tajski na bazie naturalnych składników. Idealny do użytku w każdej sytuacji – w podróży, pracy czy w domu. Dzięki mieszance olejków eterycznych (mentol, kamfora, eukaliptus i trawa cytrynowa) działa odświeżająco, relaksująco i wspiera w walce ze stresem. Kompaktowy format pozwala mieć go zawsze pod ręką.</p> <p>Pojemność: 10 ml</p>

</div>
",
"{""contentId"":""fb38108c-315b-4c4e-82f5-b074bcfd2536"",""fieldId"":""product.name"",""sequencePath"":[]}","TEXT","catalog-product","Tajska ziołowa pasta Herbal - tradycyjna receptura, Naturalna ochrona, 100g",
"{""contentId"":""fb38108c-315b-4c4e-82f5-b074bcfd2536"",""fieldId"":""product.description"",""sequencePath"":[]}","TEXT","catalog-product","
<div class=""item item-12"">

<h1>Ziołowa pasta do zębów Dok Bua Ku Original Herbal Toothpaste, 100g - Tajlandzka formuła z ekstraktami roślinnymi</h1>

</div>


<div class=""item item-12"">

<p>Tradycyjna tajska pasta do zębów o unikalnej recepturze z ponad 96% naturalnych składników. Delikatnie, ale skutecznie oczyszcza jamę ustną, działa antybakteryjnie, przeciwzapalnie i przeciwdrobnoustrojowo. Pomaga usuwać osad z herbaty i kawy, nie uszkadzając szkliwa. Skuteczna w walce z krwawieniem dziąseł oraz problemami przyzębia.</p><p>Pasta ma ciemnobrązowy kolor dzięki niebielonym ziołom, które zachowały wszystkie swoje właściwości. Idealna dla osób z wrażliwymi zębami oraz w profilaktyce paradontozy, zapalenia dziąseł i próchnicy. Charakteryzuje się przyjemnym ziołowym smakiem i aromatem.</p><p>Niezależne badania kliniczne przeprowadzone przez międzynarodowe laboratorium Bio Service w Tajlandii w lutym 2010 roku potwierdziły silne działanie przeciwko bakteriom Streptococcus mutans – głównej przyczynie próchnicy, płytki nazębnej i nieświeżego oddechu.</p><p><b>Korzyści:</b></p><ul><li>Ponad 96% składników naturalnych</li><li>Działanie ogólnoprofilaktyczne</li><li>Pomaga przywrócić naturalną biel zębów</li><li>Skutecznie usuwa osad z herbaty, kawy</li><li>Regularne stosowanie zmniejsza kamień nazębny</li><li>Bez fluoru</li></ul><p><b>Składniki aktywne:</b></p><ul><li>Salvadora persica (miswak) – wybiela szkliwo, usuwa plamy i osad, eliminuje bakterie, zapewnia świeży oddech</li><li>Murraya paniculata – łagodzi ból zęba, działa przeciwbakteryjnie, tonizująco i wzmacniająco</li><li>Clinacanthus nutans – zwalcza bakterie wywołujące próchnicę i stan zapalny dziąseł</li><li>Mięta i mentol – odświeżają, łagodzą podrażnienia i wzmacniają naczynia krwionośne</li><li>Olej eukaliptusowy – naturalny antyseptyk, działa przeciwbakteryjnie i odświeżająco</li><li>Kość mątwy (Sepia) – źródło chitozanu i wapnia, działa remineralizująco i delikatnie ściernie</li></ul><p><b>Skład (INCI):</b></p><p>Sorbitol, Calcium Carbonate, Sepia Bone Powder, Salvadora Persica Extract, Clinacanthus Nutans, Sodium Lauryl Sulfate (z oleju kokosowego), Silica, Murraya Paniculata, Streblus Asper, Mentha Piperita Oil, Menthol, Eucalyptus Oil, Sodium Benzoate</p>

</div>


<div class=""item item-12"">

<p><b>Sposób użycia:</b></p><p>Myć zęby dwa razy dziennie lub po każdym posiłku. Odpowiednia dla dorosłych i młodzieży powyżej 6. roku życia (zaleca się stosowanie pod nadzorem dorosłych).</p><p><b>⚠️ Środki ostrożności:</b></p><p>Produkt przeznaczony wyłącznie do użytku zewnętrznego (jamy ustnej).</p><p>Nie połykać.</p><p>Nie stosować u dzieci poniżej 6. roku życia.</p><p>Przechowywać z dala od dzieci.</p><p>Unikać kontaktu z oczami. W przypadku dostania się do oczu – przemyć dużą ilością wody.</p><p>W razie wystąpienia reakcji alergicznej – przerwać stosowanie i skonsultować się z lekarzem.</p><p>Przechowywać w chłodnym i suchym miejscu, z dala od bezpośredniego światła słonecznego.</p><p><b>Pojemność: </b>100 g</p><p><b>Kraj pochodzenia: </b>Tajlandia</p>

</div>
",
